margin,spec,n,state,theta_m_s,beta,LR_common_vs_free,LR_p,interpretation
E0,lognormal_weather_common_beta,9857,>5,0.021125840710604152,14.939230568614704,12.623759465132025,0.0018146190328272097,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
E0,lognormal_weather_common_beta,9857,>100,3565.666925752068,14.939230568614704,12.623759465132025,0.0018146190328272097,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
E0,lognormal_weather_common_beta,9857,>1000,3989190869375.7241,14.939230568614704,12.623759465132025,0.0018146190328272097,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
E0,lognormal_weather_free_beta,9857,>5,8.6804939024824751e-11,60.192527707904993,12.623759465132025,0.0018146190328272097,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
E0,lognormal_weather_free_beta,9857,>100,1242.8515394079245,12.153789242334089,12.623759465132025,0.0018146190328272097,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
E0,lognormal_weather_free_beta,9857,>1000,249534.78492334345,5.5637911287289992,12.623759465132025,0.0018146190328272097,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
E0,lognormal_all_incidents,60437,>5,44.261146292230428,8.4344944321896644,12.623759465132025,0.0018146190328272097,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
E0,lognormal_all_incidents,60437,>100,60712.129962779407,8.4344944321896644,12.623759465132025,0.0018146190328272097,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
E0,lognormal_all_incidents,60437,>1000,387137760.00367093,8.4344944321896644,12.623759465132025,0.0018146190328272097,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
R0c,lognormal_weather_common_beta,9806,>3 h,6.5332776690981795,1.3655712309909711,307.77168420782255,1.473085420582008e-67,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
R0c,lognormal_weather_common_beta,9806,>12 h,35.259383087002,1.3655712309909711,307.77168420782255,1.473085420582008e-67,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
R0c,lognormal_weather_common_beta,9806,>48 h,81.97979089802395,1.3655712309909711,307.77168420782255,1.473085420582008e-67,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
R0c,lognormal_weather_free_beta,9806,>3 h,4.6057392168695905,2.181608748285488,307.77168420782255,1.473085420582008e-67,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
R0c,lognormal_weather_free_beta,9806,>12 h,30.020300428915437,1.1227982931101268,307.77168420782255,1.473085420582008e-67,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
R0c,lognormal_weather_free_beta,9806,>48 h,42.549426780955137,0.80355354473362584,307.77168420782255,1.473085420582008e-67,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
R0c,lognormal_all_incidents,59834,>3 h,0.27245216960637098,7.1525583278067302,307.77168420782255,1.473085420582008e-67,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
R0c,lognormal_all_incidents,59834,>12 h,810.27346549013203,7.1525583278067302,307.77168420782255,1.473085420582008e-67,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
R0c,lognormal_all_incidents,59834,>48 h,2123015.3103692755,7.1525583278067302,307.77168420782255,1.473085420582008e-67,"Conditional on recorded incident; saved estimates only, no physical theta interpretation"
